series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status
32215.0,High School DxD BorN: Yomigaeranai Fushichou,OVA,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
34281.0,High School DxD Hero,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
37719.0,High School DxD Hero: Taiikukan-ura no Holy,TV Special,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
15451.0,High School DxD New,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
30300.0,"High School DxD New: Oppai, Tsutsumimasu!",OVA,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
12729.0,High School DxD OVA,OVA,2.0,0.0,2.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
13357.0,High School DxD Specials,Special,6.0,0.0,6.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
8074.0,Highschool of the Dead,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
57891.0,Hitoribocchi no Isekai Kouryaku,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
44042.0,Holo no Graffiti,ONA,0.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
42897.0,Horimiya,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
54856.0,Horimiya: Piece,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
31338.0,Hundred,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
11061.0,Hunter x Hunter (2011),TV,148.0,0.0,148.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
37446.0,Hyakuren no Haou to Seiyaku no Valkyria,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
12189.0,Hyouka,TV,22.0,0.0,22.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
51711.0,Hyouken no Majutsushi ga Sekai wo Suberu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,5.0,,0.0,Completed
42361.0,"Ijiranaide, Nagatoro-san",TV,12.0,0.0,12.0,2021-08-17,2021-08-18,,8.0,,0.0,Completed
50197.0,"Ijiranaide, Nagatoro-san 2nd Attack",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
35413.0,Imouto sae Ireba Ii.,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
38909.0,Infinite Dendrogram,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
51265.0,Inu ni Nattara Suki na Hito ni Hirowareta.,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
17831.0,Inu to Hasami wa Tsukaiyou,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
18247.0,IS: Infinite Stratos 2,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
37744.0,Isekai Cheat Magician,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
49297.0,Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,TV Special,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
52830.0,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
56906.0,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (TV Special)",TV Special,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52359.0,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,TV,12.0,0.0,12.0,2024-03-22,2024-03-22,,7.0,,0.0,Completed
37210.0,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
41623.0,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,TV,10.0,0.0,10.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
44524.0,Isekai Meikyuu de Harem wo,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
59130.0,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,TV,13.0,0.0,13.0,2025-10-02,2025-10-03,,6.0,,0.0,Completed
5781.0,Isekai no Seikishi Monogatari,OVA,13.0,0.0,13.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
51462.0,Isekai Nonbiri Nouka,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
62146.0,Isekai Nonbiri Nouka 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
49220.0,Isekai Ojisan,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51219.0,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
52367.0,Isekai Shikkaku,TV,12.0,0.0,12.0,2024-10-05,2024-10-05,,7.0,,0.0,Completed
50220.0,Isekai Shoukan wa Nidome desu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
55848.0,Isekai Suicide Squad,TV,10.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
35203.0,Isekai wa Smartphone to Tomo ni.,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
51632.0,Isekai wa Smartphone to Tomo ni. 2,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
49438.0,Isekai Yakkyoku,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
57380.0,Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu,TV,12.0,0.0,12.0,2024-09-20,2024-09-24,,6.0,,0.0,Completed
54449.0,Ishura,TV,12.0,0.0,12.0,2024-10-07,2024-10-07,,5.0,,0.0,Completed
58359.0,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",TV,12.0,0.0,12.0,2025-07-30,2025-08-02,,7.0,,0.0,Completed
38790.0,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
41514.0,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
48753.0,Jahy-sama wa Kujikenai!,TV,20.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50803.0,Jaku-Chara Tomozaki-kun 2nd Stage,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
52619.0,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
56700.0,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,TV,12.0,0.0,12.0,2025-09-27,2025-09-28,,6.0,,0.0,Completed
52969.0,"Jitsu wa Ore, Saikyou deshita?",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
14719.0,JoJo no Kimyou na Bouken (TV),TV,26.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
20899.0,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
26055.0,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
31933.0,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,TV,39.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
37991.0,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,TV,39.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
40748.0,Jujutsu Kaisen,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
51009.0,Jujutsu Kaisen 2nd Season,TV,23.0,0.0,23.0,0000-00-00,0000-00-00,,0.0,,0.0,Watching
57658.0,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
14467.0,K,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
48316.0,Kage no Jitsuryokusha ni Naritakute!,TV,20.0,0.0,20.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
54595.0,Kage no Jitsuryokusha ni Naritakute! 2nd Season,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
43608.0,Kaguya-sama wa Kokurasetai: Ultra Romantic,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
42822.0,Kai Byoui Ramune,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
40750.0,Kaifuku Jutsushi no Yarinaoshi,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
49385.0,Kaijin Kaihatsu-bu no Kuroitsu-san,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52588.0,Kaijuu 8-gou,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52446.0,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
50339.0,Kakegurui Twin,ONA,6.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
48675.0,Kakkou no Iinazuke,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
40221.0,Kami no Tou,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
59989.0,Kami no Tou: Koubou-sen,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52635.0,Kami no Tou: Ouji no Kikan,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50869.0,Kami wa Game ni Ueteiru.,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
49109.0,Kami-tachi ni Hirowareta Otoko 2nd Season,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
51693.0,Kaminaki Sekai no Kamisama Katsudou,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
53879.0,Kamonohashi Ron no Kindan Suiri,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
60140.0,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",TV,12.0,0.0,12.0,2025-06-16,2025-06-22,,7.0,,0.0,Completed
30455.0,KanColle: Itsuka Ano Umi de,TV,8.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52308.0,Kanojo ga Koushaku-tei ni Itta Riyuu,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
53040.0,Kanojo mo Kanojo Season 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
40839.0,"Kanojo, Okarishimasu",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
42963.0,"Kanojo, Okarishimasu 2nd Season",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
53050.0,"Kanojo, Okarishimasu 3rd Season",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
38993.0,Karakai Jouzu no Takagi-san 2,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
59452.0,"Katainaka no Ossan, Kensei ni Naru",TV,12.0,0.0,12.0,0000-00-00,2025-07-06,,7.0,,0.0,Completed
61897.0,"Katainaka no Ossan, Kensei ni Naru II",TV,0.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
45613.0,Kawaii dake ja Nai Shikimori-san,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
39326.0,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
53163.0,Kawaisugi Crisis,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
1691.0,Kaze no Stigma,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
52990.0,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
24439.0,Kekkai Sensen,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
55887.0,"Kekkon suru tte, Hontou desu ka",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
54265.0,Kekkon Yubiwa Monogatari,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
42072.0,Kenja no Deshi wo Nanoru Kenja,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
36407.0,Kenja no Mago,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
53199.0,Kidou Senshi Gundam: Suisei no Majo Season 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
49778.0,Kijin Gentoushou,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
54852.0,Kikansha no Mahou wa Tokubetsu desu,TV,12.0,0.0,12.0,2024-02-17,2024-02-17,,6.0,,0.0,Completed
18679.0,Kill la Kill,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,8.0,,0.0,Plan to Watch
38000.0,Kimetsu no Yaiba,TV,26.0,0.0,26.0,0000-00-00,0000-00-00,,9.0,,0.0,Completed
40456.0,Kimetsu no Yaiba Movie: Mugen Ressha-hen,Movie,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
55701.0,Kimetsu no Yaiba: Hashira Geiko-hen,TV,8.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51019.0,Kimetsu no Yaiba: Katanakaji no Sato-hen,TV,11.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
47778.0,Kimetsu no Yaiba: Yuukaku-hen,TV,11.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
54714.0,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,TV,12.0,0.0,12.0,2024-02-29,2024-02-29,,7.0,,0.0,Completed
49981.0,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50796.0,Kimi wa Houkago Insomnia,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
57611.0,Kimi wa Meido-sama.,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51213.0,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
61727.0,Kireigoto,Music,1.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
22535.0,Kiseijuu: Sei no Kakuritsu,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
60951.0,Kizetsu Yuusha to Ansatsu Hime,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Watching
60692.0,Kizoku Tensei: Megumareta Umare kara Saikyou no Chikara wo Eru,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51139.0,Kizuna no Allele,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
55775.0,Kizuna no Allele Season 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
34104.0,Knight's & Magic,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
33206.0,Kobayashi-san Chi no Maid Dragon,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
48643.0,Koi wa Sekai Seifuku no Ato de,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
11887.0,Kokoro Connect,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
48926.0,"Komi-san wa, Comyushou desu.",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50631.0,"Komi-san wa, Comyushou desu. 2nd Season",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
48742.0,"Kono Healer, Mendokusai",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51958.0,Kono Subarashii Sekai ni Bakuen wo!,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
30831.0,Kono Subarashii Sekai ni Shukufuku wo!,TV,10.0,0.0,10.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
32937.0,Kono Subarashii Sekai ni Shukufuku wo! 2,TV,10.0,0.0,10.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
49458.0,Kono Subarashii Sekai ni Shukufuku wo! 3,TV,11.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
59833.0,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,OVA,2.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
52173.0,Koori Zokusei Danshi to Cool na Douryou Joshi,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
8841.0,Kore wa Zombie desu ka?,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
10790.0,Kore wa Zombie desu ka? of the Dead,TV,10.0,0.0,10.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
15437.0,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",OVA,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
10209.0,Kore wa Zombie desu ka? OVA,OVA,2.0,0.0,2.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
49909.0,Kotarou wa Hitorigurashi,ONA,10.0,0.0,10.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
56907.0,Koujo Denka no Kateikyoushi,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Watching
28623.0,Koutetsujou no Kabaneri,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
51815.0,Kubo-san wa Mob wo Yurusanai,TV,12.0,0.0,12.0,2023-10-07,2023-10-07,,8.0,,0.0,Completed
45486.0,Kuma Kuma Kuma Bear Punch!,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
49776.0,Kumichou Musume to Sewagakari,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
37984.0,"Kumo desu ga, Nani ka?",TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
51064.0,Kuro no Shoukanshi,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
55855.0,Kuroshitsuji: Kishuku Gakkou-hen,TV,11.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
58514.0,Kusuriya no Hitorigoto 2nd Season,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
39017.0,Kyokou Suiri,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
44204.0,Kyokou Suiri Season 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
18153.0,Kyoukai no Kanata,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
44276.0,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,5.0,,0.0,Completed
56038.0,Lazarus,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
48239.0,Leadale no Daichi nite,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
51764.0,Level 1 dakedo Unique Skill de Saikyou desu,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
48633.0,Liar Liar,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
17265.0,Log Horizon,TV,25.0,0.0,25.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
56352.0,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
50709.0,Lycoris Recoil,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
17247.0,Machine-Doll wa Kizutsukanai,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
21415.0,Machine-Doll wa Kizutsukanai Specials,Special,6.0,0.0,6.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
24455.0,Madan no Ou to Vanadis,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
18115.0,Magi: The Kingdom of Magic,TV,25.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
14513.0,Magi: The Labyrinth of Magic,TV,25.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
49291.0,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki,TV Special,4.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
59265.0,Magic Maker: Isekai Mahou no Tsukurikata,TV,12.0,0.0,12.0,2025-06-11,2025-06-16,,6.0,,0.0,Completed
54722.0,Mahou Shoujo ni Akogarete,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
20785.0,Mahouka Koukou no Rettousei,TV,26.0,0.0,26.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
50713.0,Mahouka Koukou no Rettousei 3rd Season,TV,13.0,0.0,13.0,2024-07-29,2024-08-01,,7.0,,0.0,Completed
32900.0,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,Movie,1.0,0.0,1.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
40497.0,Mahouka Koukou no Rettousei: Raihousha-hen,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
45572.0,Mahouka Koukou no Yuutousei,TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
35062.0,Mahoutsukai no Yome,TV,24.0,0.0,24.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
52955.0,Mahoutsukai no Yome Season 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
55742.0,Mahoutsukai no Yome Season 2 Part 2,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
32902.0,Mahoutsukai no Yome: Hoshi Matsu Hito,OVA,3.0,0.0,3.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
48842.0,Mahoutsukai Reimeiki,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,6.0,,0.0,Completed
39196.0,Mairimashita! Iruma-kun,TV,23.0,0.0,23.0,0000-00-00,0000-00-00,,8.0,,0.0,Completed
41402.0,Mairimashita! Iruma-kun 2nd Season,TV,21.0,0.0,21.0,0000-00-00,2021-09-13,,8.0,,0.0,Completed
49784.0,Mairimashita! Iruma-kun 3rd Season,TV,21.0,0.0,21.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
60310.0,Mairimashita! Iruma-kun 4th Season,TV,24.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
10213.0,Maji de Watashi ni Koi Shinasai!,TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,0.0,,0.0,Completed
52816.0,Majo to Yajuu,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
60810.0,Majutsushi Kunon wa Mieteiru,TV,13.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
54738.0,Majutsushi Orphen Hagure Tabi: Seiiki-hen,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
53162.0,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
57524.0,Make Heroine ga Oosugiru!,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
49470.0,Mamahaha no Tsurego ga Motokano datta,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Watching
48417.0,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",TV,12.0,0.0,12.0,2023-10-07,2023-10-07,,6.0,,0.0,Completed
48418.0,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
40496.0,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",TV,13.0,0.0,13.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
61884.0,Maou no Musume wa Yasashisugiru!!,TV,12.0,0.0,0.0,0000-00-00,0000-00-00,,0.0,,0.0,Plan to Watch
53434.0,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",TV,12.0,0.0,12.0,2024-06-18,2024-06-19,,7.0,,0.0,Completed
38297.0,"Maou-sama, Retry!",TV,12.0,0.0,12.0,0000-00-00,0000-00-00,,7.0,,0.0,Completed
